asterisk
BEGIN
113,48
99,53
75,77
70,82
65,88
60,93
55,98
50,103
45,107
40,111
35,115
31,118
27,121
24,123
21,125
19,126
16,127
16,127
END
BEGIN
20,47
21,44
38,59
108,124
111,127
113,130
115,132
117,135
118,136
119,138
120,139
120,139
END
BEGIN
62,39
64,62
64,68
65,79
65,84
65,90
66,96
66,102
67,107
68,113
68,118
69,123
70,128
70,133
71,137
71,141
71,145
72,149
72,153
72,156
71,159
71,162
70,165
70,167
69,169
69,171
68,173
68,173
END
