arrowhead
BEGIN
-0.7341513292433538,-0.07581069237510957
-0.6740934519733784,-0.07947275806230318
-0.6140355747034032,-0.0831348237494968
-0.5539776974334278,-0.08679688943669041
-0.49391982016345254,-0.09045895512388402
-0.43386194289347724,-0.09412102081107764
-0.37380406562350194,-0.09778308649827125
-0.31374618835352663,-0.10144515218546488
-0.2536883110835513,-0.10510721787265849
-0.19356087205317274,-0.10648553900087643
-0.1333914500244318,-0.10648553900087643
-0.07322202799569084,-0.10648553900087643
-0.013052605966949888,-0.10648553900087643
0.047116816061791064,-0.10648553900087643
END
BEGIN
-0.05249261651542223,-0.3634925220585908
-0.009460215904600423,-0.3214381305525604
0.033572184706221385,-0.27938373904652997
0.0766045853170432,-0.23732934754049956
0.11963698592786501,-0.19527495603446915
0.16266938653868684,-0.15322056452843877
0.20570178714950865,-0.11116617302240836
0.24757878389566007,-0.06940568082100824
0.24668112373008552,-0.030469963720715885
0.19086515561986966,-0.011961381603546034
0.13813582920040274,0.015372711798208004
0.08732523295777878,0.04713242507572577
0.032405490067040785,0.07158574459546
-0.021203070924289278,0.09887434036351307
-0.07493061407491425,0.12553169640414036
-0.12351911652825194,0.1601828617809542
-0.17598483677217885,0.1820315934580053
-0.2188139059304703,0.21253286590709888
END
